Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
VSSVOVSVVOVVOSV,0.0,0,1.0,v celotnem sklopu knjige zelo dobro obrazloži kaj so navade iz česa so sestavljene kako ljudje shranjujejo navade v možganih in kako so podzavestne in zelo dobro pove kako smo ljudje ena velika navada in kako smo avtomatski veli- zelo veliko se da naučiti od te knjige o samem sebi kajti z navadah navade se da sprogramirati in lahko samo samega sebe človek naredi uber produktivnega
VSSVOVV,1.0,"Pojavilo se je vprašanje , s kakšnimi novimi ukrepi bi se lahko japonska vlada spoprijela s težavami , pa se kaj bistveno novega ne more povedati .",0.0,0
VSSVOVVOVVVVO,0.0,0,1.0,se pravi pri pri veganstvu vegani ne kar se tiče prehrane se pravi ne jejo e mlečnih izdelkov pa ne jajc pa meda ne pa se pravi kot sem že prej rekla tudi eem bolj gledajo na na to da kupujejo kozmetiko ki ni pač eee testirana na živalih
VSSVOVVSO,1.0,"Če nastane kaka motnja na samem p53 , ta pusti celici , da se še naprej deli , četudi ima njena DNK mutacije .",0.0,0
VSSVS,1.0,"Morda boste pomislili , da zabadanje iglic ni ravno primerno za otroke , vendar pa Emil Čater , dr. med. , spec. nevrolog in akupunkturolog iz Toplic Dobrna razlaga : Seveda iglice niso edini pripomoček za stimulacijo akupunkturnih točk .",0.0,0
VSSVSOV,1.0,"Pred leti se je izjalovil za zdaj zadnji poskus » državnih ateljejev « , saj je država - po večletnem vlaganju v obnovo polhograjske graščine , kjer naj bi ustvarjalo šest slikarjev - boj z lokalnimi oblastmi ( tudi ) zaradi zakonskih nedorečenosti izgubila .",1.0,a bi bilo mogoče da bi kdaj nastal kvintet Drašljer vi trije bi peli brata vas bi spremljala
VSSVSOVV,1.0,"Po enajstem septembru je prišel čas streznitve in zdaj večina ljudi ve , da so kibernapadi mogoči in da se je pred njimi treba zaščititi .",0.0,0
VSSVSSO,1.0,"Do sedaj sta izšla tudi dva zbornika v katerih je prikazana dosedanja obnova gradu , v njih pa so tudi prispevki različnih avtorjev z zanimivimi prispevki od turizma , zgodovine , šolstva , gospodarstva in kulture v sami občini , celoten izkupiček od prodaje pa je namenjen sami obnovi .",0.0,0
VSSVSSV,1.0,"Sledil bo miting na olimpijskem štadionu v Rimu ( 2. julij ) , nato bodo atleti in atletinje tekmovali v Parizu ( 23. julij ) , 14 dni kasneje v Zürichu ( to bo tudi zadnji test pred OI v Atenah ) , 3. septembra v Bruslju , zadnji miting zlate lige pa bo 12. septembra v Berlinu .",0.0,0
VSSVSV,2.0,"Na voljo je več modelov , teže se gibljejo med 180 g ( ultra lahko ) in 900 g ( težko za morski ribolov ) , navijalna hitrost je med 0,4 m do 0,9 m pri enkratnem navoju z ročko .",2.0,ponavadi je pač vedno [name:personal] tukaj ne nekaj eee ker je vedno kaj ostalo od teh izobraževanj eee lektorskih ne zdaj pač [name:personal] ni eem
VSSVSVO,1.0,"Iz dobro obveščenih virov smo izvedeli , da naj bi plačilo bilo izvršeno v bananah , kar pomeni , da bo Slovenija za vsak kubični kilometer neba dobila gajbo banan .",0.0,0
VSSVSVOSV,1.0,"Če pa ostane odrasel otrok doma , se starši le težko sprijaznijo s tem , da je "" velik "" , otrok pa ima ves čas občutek , da se njegovi starši po nepotrebnem vtikajo v njegovo življenje .",0.0,0
VSSVSVOVOVS,1.0,"V nedeljo , 23. maja , bo v Križankah v Ljubljani nastopil Julio Iglesias - Cene vstopnic za koncert se gibljejo od 19 do 29 tisoč tolarjev , kar za slovenski žep nikakor ni malo - Zato smo mimoidoče Ljubljančane povprašali , ali se jim zdi cena previsoka ali ne",0.0,0
VSSVSVOVSOV,1.0,"( Prihajata spet tip 2 in 3 , vsi ostali so v ozadju , smetar ima polno kanto , a zapiha veter , nove smeti prinaša , nove plakate , novo politično propagandno smetje . )",0.0,0
VSSVSVS,1.0,"Trenutno se s prizadevanji za vstop Slovenije v Nato strinja 44,6 odstotka Slovencev ( januarja jih je bilo 48 odstotkov ) , 36,2 odstotka jih je proti , slabih 20 odstotkov pa je neopredeljenih .",0.0,0
VSSVSVSVVVSVVSV,1.0,"Ko se » naberejo « nove generacije , se rodovna struktura ne poveča , temveč Nueri » pozabijo « nekatere od starejših generacij , tako da jih zmerom ostane samo deset do dvanajst : » In če imamo prav , ko domnevamo , da se rodovna struktura nikoli ne poveča , iz tega izhaja , da razdalja med začetkom sveta in današnjim dnem ostaja nespremenljiva . «",0.0,0
VSSVSVVOVVS,1.0,"Tako sta , ko je bil govor o projektu "" Vse na enem mestu "" ter o pospeševalni mreži , Petrinova in Mešlova poudarili , da država ne želi vzpostavljati "" še ene mreže "" in tudi ne predpisovati , kje bodo "" vstopne točke "" vanjo .",0.0,0
VSSVV,4.0,"V Kolumbiji je kakšnih 15 nezaslišano bogatih družin , ki so dejanske lastnice države , te bi morale več narediti za odpravo revščine .",2.0,ne mislim mis- ona gospa je bila res bizarna in ta ki je s tičem okoli hodil je bil tudi
VSSVVO,1.0,"Sem pride malo turistov , pa še to so po večini bogati Francozi , ki se umaknejo iz mrzle domovine v rajske kraje in od tod vodijo posle doma .",0.0,0
VSSVVOO,1.0,"Nekoliko bolj zapletena je izkazala Optionova programska oprema , pa tudi Sony Ericssonova ne bi smela predstavljati težav večini uporabnikov .",0.0,0
VSSVVOOVO,1.0,"Seveda postane plakatniška ošabnost bolj jasna s podatkom , da naročnik plakata , hvalabogu , ni kakšna ženska organizacija , ampak kar plakatniško podjetje , ki v poletni suši naročil pač noče puščati belih lis , ampak si narediti nekaj samopromocije .",0.0,0
VSSVVOSVVOOVSOV,1.0,"Naj se uzakoni obvezno soglasje občin , kjer knjižnica deluje , velikih in malih , naj za velike občine predpišejo soglasje , manjše pa naj se zadovoljijo le z mnenjem o kandidatih za direktorje oziroma direktorice knjižnic , ali s tem v zvezi sploh dati občinam kakršno koli pristojnost , ko pa imajo te svoje predstavnike že v svetih knjižnic , in podobna vprašanja so včeraj ostala še brez odgovora zakonodajalca .",0.0,0
VSSVVOSVVSVSOVVOV,1.0,"Zame je tu cela vrsta vprašanj ; jaz se sicer ne spoznam na stvari , ampak če postavi trditev , da na eni strani tega kadra manjka , na drugi strani pa je cela vrsta ljudi , ki so na zavodu za brezposelne , potem je zame pač zelo jasno vprašanje : tem je treba več plačati , drugače jih ne bomo dobili .",0.0,0
VSSVVOV,1.0,"Ko se je zgodila tragedija Jacka Frosta , so se ljudje spominjali , kako so sami kupovali slaščice pri morilcu in se pomenkovali z njim .",0.0,0
VSSVVOVOOVVSVOVOS,1.0,"Glede na to , da na področju občine že obstaja lokalni časopis , ki ni financiran iz občinskih sredstev , to pomeni , da kot podjetniki in državljani z obveznim plačevanjem davkov omogočamo občini , da omejuje gospodarsko dejavnost na enakem področju , kot ga opravlja sama na svoj račun , "" pravita Hafnarjeva v zagovor trditve , da je z namero občine , da ustanovi občinsko glasilo , ki bi zaradi brezplačnosti za občane resno ogrozilo tržno privlačnost Novih novic za kupce in oglaševalce , ogrožena tudi svobodna gospodarska pobuda .",0.0,0
VSSVVOVS,1.0,"Izbruhnil je velik škandal , disciplinska komisija združenja ameriškega nogometa pa je sporočila , da proti osumljenim igralcem ne bo ukrepala , dokler svojega ne bo povedalo sodišče .",0.0,0
VSSVVOVSVO,1.0,"» Če letos ne bo napredka pri kovanju ustavne pogodbe , bodo nekatere članice začele iskati druge rešitve , « je dejal italijanski politik , zadovoljen , ker se je znebil prisilnega sodelovanja s političnim tekmecem Silviom Berlusconijem .",0.0,0
VSSVVOVVVV,0.0,0,1.0,eee zame je veganstvo v prvi vrsti bi jaz rekla da je neki etični nazor neka filozofija ke v bistvu stremi k temu da ck eem da nekako živali oziroma nečloveške živali dojemamo drugače kot eem enake ali pa vsaj enakopravne nam in ke v bistvu zahteva da eem z njimi ravnamo pravičnejše in v bistvu tako kot bi ravnali z vsakim sočlovekom
VSSVVS,2.0,""" Pritožujejo se vsi , ki so vezani na to centralo , saj je telefonija res mizerna , plačamo pa tako kot tisti , kjer je vse v redu .",1.0,je so nekaj finančni mehanizmi kateri grejo nasproti se dobiva neka pomoč
VSSVVSV,1.0,"V spalnici švigajo ognjemeti , a če njuni volji trčita , mora Tehtnica popustiti .",1.0,eem je pa tudi recimo dosti značilno v letošnjem letu to da je bilo zelo mrzlo in je kar tudi privesarno drevje recimo je zelo pozeblo cvetovi so odpadali
VSSVVSVS,1.0,"Čeprav se radi pohvalimo , da je naš zeleni tobogan , po vijugah katerega se kopalci lahko na obročih spuščajo v dvojcu , največji v Sloveniji , se je pokazalo , da hitrost drčanja vendarle ni tolikšna , da se po njem ne bi spuščali tudi dedki z vnuki .",0.0,0
VSSVVV,2.0,""" S pojmi , kot so "" wofasept "" , vhodna vratca "" , "" inficiranje "" , "" bakterije "" in "" jodova tinktura "" , sem bil seznanjen dovolj zgodaj , da bi lahko ocenil , kako riskanten je bil porod na mizi v dnevni sobi , ob tem še v poletni noči na deželi , obdan z muhami , "" o katerih živ krst ne more vedeti , kje so sedele malo prej "" .",1.0,predavala gos- bo gospa doktor [name:personal] [name:surname] ki je kolikor jaz vem edina v Sloveniji ki se poklicno bavi s tem vprašanjem pri Umarju Urad eee Republike Slovenije za makroekonomiko če prav če sem prav razložil
VSSVVVO,2.0,"Med drugimi pogostimi dejavniki so tudi monotonija , kratki roki ( 29 odstotkov zaposlenih trdi , da morajo nenehno slediti rokom ) in nadlegovanje ( fizično in psihično ) .",0.0,0
VSSVVVS,1.0,"Z namestitvijo tiskalnika ni težav : po namestitvi gonilnika je Minolta takoj pripravljena za tiskanje , omeniti pa velja , da je gonilnik na voljo le za novejše različice operacijskega sistema Windows .",0.0,0
VSSVVVVSV,0.0,0,1.0,eee s tem se eee začne to je najbolj pomembno eee da eee nekako zdravnik ugotovi za kaj gre ali gre za recimo virusno ali bakterijsko okužbo torej v prvi vrsti v prvem primeru ni potreben antibiotik pri bakterijski okužbi je
VSV,112.0,"Poudaril je , da je bila to , ko je pred desetimi leti postal deželni glavar , dokazano najboljša doba za narodnostne manjšine .",61.0,bomo videli če bo to potegnilo ja
VSVO,98.0,"Kot smo že poročali , je bila afera Holmec eden od razlogov , da so v parlamentu zamenjali notranjega ministra Mirka Bandlja ( LDS ) .",14.0,poglejte so- njeni sorodniki pa so navadna kukavica pegastoprsta ku- kukavica ste videli kdaj tole na travnikih
VSVOO,2.0,"Najbrž še ni uporabnika elektronske pošte , ki v svojem poštnem predalu še ni našel takoimenovane spam mail ali odpadne pošte , ki je največkrat namenjena različnim propagandnim sporočilom ali kakšnim podobnim zadevam .",1.0,mislim kolektivizacija je sigurno zelo pomembna in nudi tudi največ možnosti tako uporabnikom kot imetnikom ne
VSVOOOV,1.0,"- Skrbi , da je vsak vodja tima sposoben posredovati potrebna znanja in informacije članom tima , ki ga vodi",0.0,0
VSVOOSV,1.0,"Kot kaže , je njen mož Chris Robinson precej zaljubljen , saj kljub vsemu pridno pospravi skoraj vse , kar njegova lepa žena skuha .",1.0,eem v glavnem zanjo zdaj skrbim jaz ker sem doma na porodniški eem tudi hrano ji jaz eem pripravljam
VSVOOSVVOVOVS,1.0,"Toda če pride do prekinitve tekme , če so navijači , ki nosijo nove rdeče - bele drese našega kluba , deležni šikaniranja in če je napadena tudi policija , potem tako ne gre več in moramo temu narediti konec , ” je dejal eden od klubskih mož .",0.0,0
VSVOOV,8.0,"Med zavezanci pa ne bi bilo tistih , ki opravljajo storitvene dejavnosti v javnem interesu , ki svojih storitev ne zaračunavajo in ki so praviloma plačani iz proračuna ( zdravstvo , šolstvo . . . ) .",2.0,kaj te zdaj če pride en oni eee vlomilec ne bo videl vse vse kaj imamo kje
VSVOOVOSOVVO,1.0,"Iz urada trboveljskega župana so še sporočili , da župan od LDS doslej ni dobil nobenih predlogov za imenovanje podžupanov - » čeprav je njihovemu predsedniku Zoranu Gračnerju ponudil možnost za imenovanje enega ; le - ta pa je v javnosti ponudbo spremenil v dejstvo , da o takšnem predlogu ne ve ničesar « .",0.0,0
VSVOOVOV,2.0,"Da bi o teh skrivnostnih želvjih poteh lahko izvedeli kaj več , so znanstveniki označili tudi obe malostonski želvi , kar tudi sicer napravijo z vsemi ulovljenimi živimi primerki , ki jih nato spustijo nazaj v morje .",0.0,0
VSVOOVOVO,1.0,"V majhnih koncentracijah , v kakršni se nahaja v medu , vodikov peroksid spodbuja rast krvnih žil , ki regenerirajočemu tkivu dovajajo kisik in hraniva , in celic , imenovanih fibroblasti , ki v rani na novo ustvarjajo vezivno tkivo .",0.0,0
VSVOOVOVOV,0.0,0,1.0,zapleta se torej inšpektor Pepe je dobil policista ga ustavil mu preprečil pot in eee ne vem
VSVOOVOVV,1.0,"Malo smo se vendarle razvedrili ob jabolčni piti in potem , ko je George privlekel z dna košare konzervo ananasa in jo zakotalil na sredo čolna ; takrat se nam je zazdelo , da je kljub vsemu vredno živeti .",0.0,0
VSVOOVS,0.0,0,1.0,no majčkeno s- še potrpite do pete pete skupine mi smo imeli eno drugo ugotovitev [name:personal] kaj pravite vi
VSVOOVSSV,1.0,"Se pa zavedajte , da bo tako vaš sin prišel do e - pošte , ki vam jo piše žena - a po drugi strani boste tudi vi prišli do zapisov njegovih klepetalnih dogodivščin . . .",0.0,0
VSVOOVSVV,2.0,"Tako morajo slovenska komunalna podjetja najemati drage tuje firme , ki naše odpadke potem izvozijo , domača podjetja pa morajo plačati okoli 400 tolarjev za kilogram teh odpadkov .",0.0,0
VSVOOVSVVS,1.0,"Vsekakor pa priporočamo , da bi bili vsi tisti , ki ste preboleli katerokoli bolezen , ki jo prenašajo klopi , zaščiteni z ustreznimi oblačili in obuvalom , kadar se odpravite tja , kjer živijo klopi .",0.0,0
VSVOOVV,1.0,"In mislilo je , če kdo od nas v prvi vrsti , iz oči v oči z graničarji , brez smrtnega strahu tvega bojni krik , potem ga moramo podpreti .",0.0,0
VSVOOVVO,2.0,"V istem Terezijinem delu lahko preberemo : “ Vrtnar , ki goji kak sad s prav izredno skrbnostjo , da bi mu dozorel pred časom , ima pri tem poseben namen .",0.0,0
VSVOOVVOOVOV,1.0,"Vendar je morala ameriška družba Genetech , ki izdeluje sintetični somatotropin in ga imenuje Somatropin , plačati 50 milijonov dolarjev kazni , ker je zdravilo neprimerno tržila med "" bolniki "" , ki ga glede na svojo bolezensko sliko niso potrebovali .",0.0,0
VSVOOVVOVVVVOSVO,1.0,"V drugem delu tega dejanja poleg Friderika in Jelisave nastopi še stari Herman : spregledal je sinove namere z Veroniko in jih sklene preprečiti , sina in snaho pa hoče pripraviti do sprave ; v sinu hoče poleg tega okrepiti skrb za ugled in moč Celjanov , vnuk Ulrik naj bi celo zasnoval jugoslovansko državo .",0.0,0
VSVOOVVVVSSVS,0.0,0,1.0,ker če greste vi štet stvari v vašem stanovanju jih imate krepko več kot petnajst tisoč evrov ker govoriva čisto o vsaki stvari o vsakem lončku ki lahko zgori v požaru eee o vsakem prtičku o s- o snemalniku o televiziji če bi resnično do kakšne hujše stvari prišlo je tega je tega je tega krepko več a ne
VSVOS,6.0,"Po drugi svetovni vojni se je izkazalo , da ženevska konferenca ne varuje pripadnike osvobodilnih in podtalnih skupin , kar je bilo še posebej očitno med protikolonialnimi vojnami .",1.0,eee po svetu konkretno je bilo to v Združenih državah Amerike v newyorških bolnišnicah so imeli kombinacijo eee bolnikov s covid-devetnajst in potem pri njih eee okužbe z visoko odpornimi bakterijami izid zdravljenja teh bolnikov je bil izjemno slab
VSVOSOV,1.0,"Ob tem , da mora Marušič še potrditi normo Olimpijskega komiteja Slovenije ( OKS ) , ki je uvrstitev v finale na tekmi svetovnega pokala , kar mu na prvi tekmi v Avstraliji ni uspelo .",0.0,0
VSVOSOVOV,1.0,"Na slovesnosti so javno povedali , da bo stranka na predsedniških volitvah podprla neodvisnega kandidata Franceta Arharja , nekdanji guverner Banke Slovenije , ki se je slavnostne akademije tudi udeležil , pa se je zbranim zahvalil za podporo .",0.0,0
VSVOSOVS,1.0,"Z njo je mogoče delovati bolj ciljno , saj lahko znanstveniki dosežejo spremembo ene same lastnosti , kar bi jim z uporabo tradicionalnih metod težko uspelo oziroma bi bil proces zelo dolgotrajen .",0.0,0
VSVOSV,2.0,"Kljub razlogom , ki govorijo za povišanje obrestnih mer , kar bi verjetno spodbudilo rast tečaja , je evro ponovno izgubil na vrednosti .",0.0,0
VSVOSVO,1.0,"Na poti skozi vlak bodo morali gledalci najti pot iz ( lastnega ) labirinta , igralci pa ohraniti odprtost in senzibilnost za vsakega od njih .",1.0,s temi tisoč petsto markami sem se peljal z enim kolegom [name:personal] [name:surname] iz Maribora v Nemčijo on je kupil dejansko kamion jaz sem pa iskal enega Opel Opel karavan brez šip
VSVOSVS,1.0,"Prav tako se je relativno hitro povečalo tudi število znanstvenih disciplin , ki so proučevale jezik javne komunikacije , posebno pomemben pa je bil pojav gramatike in filološke kritike teksta , ker se je v okviru njunih proučevanj pojavil jezik sam kot sistem ( in ne njegova funkcionalna dimenzija ) kot predmet znanstvene analize .",0.0,0
VSVOSVSOOV,0.0,0,1.0,veliko pa še ne vse sem povedala jaz po naslednji melodiji pa bo imela glavno besedo [name:personal] [name:surname] [name:personal] [name:surname] začniva v vaši družini kjer ste vsi člani glasbeniki pa nam jih predstavite
VSVOSVSV,1.0,""" Menimo , da uporaba GSO v kmetijstvu ogroža ekonomski obstoj konvencionalnih in ekoloških kmetov , poleg tega nihče ne ve , kako bo njihova uporaba dolgoročno vplivala na okolje in zdravje ljudi . """,0.0,0
VSVOSVSVO,1.0,"Zdi se torej , da je slovenski zakonodajalec sledil tudi zahtevi iz Magne Charte , da je » svoboda raziskovanja , poučevanja in študija temeljno načelo v življenju univerz ; zato morajo vlade in univerze v okviru svojih pristojnosti zagotoviti spoštovanje te temeljne zahteve « .",0.0,0
VSVOSVSVSS,1.0,"Predlagam , da ob koncu te razprave zbor sprejme nek sklep , da se ta resolucija sproti dopolnjuje v skladu s tem , ko bodo posamezni sistemi oziroma podsistemi nacionalne varnosti dograjeni , ko se bodo pojavile neke nove zahteve in tako dalje , kar je primer na Švedskem .",0.0,0
