Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
VVOVOVOS,1.0,"Je pa pri odločanju o spremembi tega zakona prišlo do prav čudne situacije , da smo dobili v odločanje zakon , ki povečuje finančno obveznost države in ki v posledici omogoča odprodaje delov tega sistema brez obveznosti , kar",0.0,0
VVOVOVOV,2.0,"mora po metu čutiti , kako se umetno vabo obnaša in jo medtem vleči k sebi s hitrostjo , ki je primerna okolju ( globini , hitrosti toka ) , v katerem lovi in izbrani umetni vabi .",1.0,upam da ste seveda posadili le tisto zelenjavo ki prenese ohladitve ker zdajle se je kar precej ohladilo ponekod na nič stopinj in tudi eee nekaj snega imajo v višjih legah Gorenjske
VVOVOVOVOVOVV,1.0,"V enem tednu sem se preselila v Los Angeles , naredila vozniški izpit , kupila avto , poiskala hišo , najela stanovanje , poiskala igralskega agenta in začela hodit na avdicije .",0.0,0
VVOVOVS,1.0,"Da bi se čim prej dokončno prebudil , načnem prvi raztežaj kakih dvajset metrov desno od vstopa v Schinkovo smer in po lepih razčlembah dosežem polico , kjer zavije smer v desno .",0.0,0
VVOVOVSO,1.0,"Pravi , da v pogovorih z domačini ni dobil jasne slike o poplavah , saj pod tem pojmom razumejo v glavnem tiste preplavljene dele , kjer dela voda škodo .",0.0,0
VVOVOVV,1.0,"Imeti mora tudi dovolj nizko notranjo upornost , da omogoči hitro polnjenje kondenzatorja , ki se mora po pozitivni zaznavi fibrilacije napolniti v 5 - - 15 s .",0.0,0
VVOVOVVOVOV,0.0,0,1.0,ujela in imela tudi težko nalogo ker smo nekako zbrali komade ta glavne ki bi naj bili v predstavi in potem je mogla scenarij pisati in te komade umeščati
VVOVOVVS,1.0,"Zalijemo in v zemljo zapičimo etiketo z imenom rastlin , da bomo spomladi vedeli , kaj smo kam posadili , saj je pomlad še daleč .",0.0,0
VVOVOVVV,0.0,0,1.0,drugi pa o koledarskem letu pol se dajte dol usesti pa se ta prvo to pogovorite ker potem niti Ustavnega sodišča oziroma odločbo Ustavnega sodišča ne boste vel vedeli brati
VVOVOVVVVO,1.0,"Ko je pripovedoval o sanjah , naznanjal skorajšnje smrti in napovedoval prihodnje reči , je bil večkrat negotov , saj ni vedel , ali je razumel prav , zato se je bal , da ne bi izrekel laži .",0.0,0
VVOVS,14.0,"moral razpravljati o številu operacijskih miz , ki naj bi jih obnovili , in o tipu miz , ker je oboje strokovno in ne le finančno vprašanje , « je",5.0,rekel da hočem istega eee zraven a veš jaz
VVOVSO,1.0,"morejo prodati vsega , saj hočejo kupci za tak denar kakovostno stanovanje na dobri lokaciji v dobri soseski . «",2.0,šla se obleči in kostanj lepo lupimo tam k eee [name:personal] ga pa
VVOVSOSV,1.0,"dalo med vrsticami razbrati , da ga veliko bolj kot selitev v letos skromno Barcelono zanima igranje za najbolj prestižen klub , kar jih je .",0.0,0
VVOVSOV,1.0,"je pa res , da smo v prvo vrsto takoj postavili organizacijo tekme , saj dobro vemo , kakšni so odnosi navijačev obeh klubov , "" je po žrebu , ki se ga je udeležil skupaj s članom sanacijske komisije Mitjo Hlastecem ,",0.0,0
VVOVSOVO,1.0,"Nismo proti zasebni lastnini in zdi se nam prav , da imajo nekateri več denarja , vendar si želimo več pravičnosti .",0.0,0
VVOVSS,1.0,"Pred tekmo smo upali , da bomo dosegli kaj več , saj so pri Slovencih manjkali nekateri ključni igralci , a so tudi njihove rezerve premočne za nas , je",1.0,e v Poslanski skupini Slovenske demokratske stranke menimo da gre pri zahtevi za odreditev prometne parlamentarne preiskave ki jo vlaga enainpetdeset poslancev koalicije s prvopodpisanim Branetom Golobu- Golubovičem za novo zgodbo obračunavanja leve koalicije s Slovensko demokratsko stranko to obračunavanje pa spet
VVOVSSOV,1.0,"Najprej je treba omeniti možnost sofinanciranja neposrednih plačil iz sredstev lastnega proračuna , če so za to utemeljeni razlogi in država to počne že v predpristopnem obdobju .",0.0,0
VVOVSSVOOV,1.0,"Ko se je hotel odpraviti , ga je zgrabil varnostnik in policisti so nato na varno odpeljali 22 - letnega S. V. in zmikavta popisali .",0.0,0
VVOVSV,5.0,"Naj dodamo , da smo na vrhovnem sodišču izvedeli , da bodo o predlogu za začasno odredbo , ki jo je vložil razrešeni predsednik uprave Telekoma Peter Tevž , odločali predvidoma prihodnji teden , o njegovi",1.0,naredite ostali mislim nasprotni primer pa boste videli ali bo pol to vplivalo na kakšno vašo kupno moč ali ne
VVOVSVO,1.0,"denimo , zavrnili amandma treh poslancev iz skupine zelenih , ki so se zavzeli , da Slovenija med pristopanjem k Uniji lahko ohrani sklenjene prostotrgovinske sporazume s Hrvaško , BiH in Makedonijo .",0.0,0
VVOVSVOOVVSVV,0.0,0,1.0,mislim da da je bolj bolj lahko ker tudi eee vmes kar koli drugega boš delala s- jaz imam zmeraj občutek da se nekomu vpičim v sredi dela no ne vem če nisem prav sigurna kaj eee kako on misli narediti ja
VVOVSVOVSVVVOVO,0.0,0,1.0,zavedamo igra v ozadju in to sem jaz vas čas in še danes imam ta refleks da vsakič ko je tista ura za poročila ker sem delala tudi na nacionalnem radiu avtomatično preklopim da poslušam poročila na radiu če imam le to možnost
VVOVSVSSV,1.0,"strelci in večni opozicionalci , ki hočejo izkoristiti priliko , da se znotraj Nemčije razširi pruska moč ter da se pripravi francosko - prusko - rusko zavezništvo , medtem ko se Francozi in Rusi še pobijajo po Krimu .",0.0,0
VVOVSVVVVOOV,0.0,0,1.0,eem edina težava ki je bila da imamo samo en računalnik in včasih ko sta bili dve videokonferenci naenkrat smo mogli si pomagati še z mojim telefonom eem ki pa zna včasih malo eem malo zafrkniti nas pa pa kaj ven vreči iz same eem povezave
VVOVV,14.0,"Užival je ob predstavi , kako je razneslo telo Adama Cauliffa na drobne koščke , začenši z nenadnim spoznanjem , ki se je gotovo registriralo v Cauliffovih možganih , vedenje , da zares umira .",7.0,začnete z ustvarjanjem ampak potem ko je treba to spraviti na oder pa najbrž kar potrebno vaditi ne
VVOVVO,5.0,"Najti bo treba način , da se uravnovesite in ohranjate svojo žensko naravo , ki je sprejemanje , nežnost in sproščenost .",3.0,recimo eee eee povejte mi kaj v recimo kako ste izmerili vse te zadeve za prvi vzorec
VVOVVOO,0.0,0,2.0,poklical da je bolan in bi koristil bolniški stalež brez eee brez vda potrdila oziroma brez obiska zdravnika seveda ne plačane dni in naj bi se s tem razbremenilo tako delodajalce kot pa seveda tudi zdravnike to
VVOVVOSV,0.0,0,1.0,da naučiti od te knjige o samem sebi kajti z navadah navade se da sprogramirati in lahko samo samega sebe človek naredi uber produktivnega
VVOVVOV,0.0,0,2.0,danes recimo nimam niti časa ker grem po špegle in grem g- brata na trening peljat pa vsega tega
VVOVVOVO,2.0,"» Če bomo želeli zagotoviti zanesljivo oskrbo , bo do takrat treba dograditi nove elektrarne in ojačiti prenosno omrežje , «",0.0,0
VVOVVOVOO,1.0,"Imeti morajo pristojnost za objavljanje in sestavljanje neodvisnih poročil v zvezi s pojavi diskriminacije , imeti morajo možnost opravljanja neodvisnih preiskav in ponujati neodvisno pravno in drugo pomoč žrtvam diskriminacije .",0.0,0
VVOVVS,2.0,"Zakaj sta si premislila in hotela Damijana R. oropati , bo pokazala preiskava .",1.0,pa če znam od b- od petih pogojev pogojenih mislim tistih pri jeziku ki naj bi jih poznal štiri mislim tri
VVOVVSS,0.0,0,1.0,mora seveda skrbno pretehtati svojo odločitev preden se v to spusti in pri espejih so seveda nekatere prednosti ki so bile seveda danes tudi že izpostavljene to je relativno nižja
VVOVVSSVSSOV,0.0,0,1.0,ker vemo da e v Sloveniji imamo veliko predpisov zakonov ki pa se na žalost ne upoštevajo tako da tukaj tukaj bi bila ena taka preventivna stvar na tem da vrtci res upoštevajo kar je zapisano v zakonu in da se potem starši lahko pri upravah vrtcev eee te stvari tudi pozanimajo
VVOVVSVVO,1.0,"želeli ohraniti spomin na kar moč dosti ljudi in dejanj z javno razstavljeno zapisano besedo , je vendarle tako mogočna sprememba v miselnosti in v okolju , da dejansko moramo domnevati da je bila sposobnost brati in razumeti latinski jezik zelo razširjena .",0.0,0
VVOVVV,2.0,"bo bržčas treba ugotoviti tako , kot so to morali storiti v vseh podjetjih , ki so šla skozi postopek lastninskega preoblikovanja .",3.0,bila v Gazi tako da seveda imam določene eee kontakte in vire da skušam priti do kar se da največ informacij
VVOVVVO,1.0,"Preden začnete načrtovati nosečnost , začnite zdravo jesti in čistiti toksine iz telesa .",0.0,0
VVOVVVS,1.0,"Hotel je zakričati , jo poklicati in hkrati zavpiti na pomoč , vendar iz njegovega grla ni bilo glasu .",1.0,pol če se bo pa recimo prijelo pa jo lahko itak daš kam kamor koli če veš da greš ti po sir
VVOVVVSVOVO,1.0,"Da bomo lahko ne samo govorili o pravni državi , pa tudi da bomo imeli urejen pravni red , je seveda treba čimprej oblikovati in sprejeti , in tu Vlada že deluje v tej smeri , vse tiste zakone , ki pomenijo oblikovanje sodobnih učinkovitih , državnih in drugih organov .",0.0,0
VVOVVVVV,1.0,"Veslal sem na krmi in sem vprašal onadva , ki sta krmarila , ali mislita , da bi šlo , pa sta rekla , o ja , po njunem že , če se potrudim .",0.0,0
VVS,98.0,"Več bomo fotkali in posledično tudi več tiskali , saj je že vsak drugi mobilnik opremljen z digitalno kamero .",77.0,se strinjam ampak veste v fazi eee dejansko tržnega izobilja tudi v realnem sektorju ki smo bili priča v zadnjih letih eee je eee selekcija med slabimi in dobrimi podjetji selekcija med bolj in manj kompetentnimi poslovneži eee bila slabša je ni
VVSO,9.0,"Izvedeti morate , kaj je to bilo , potem pa mi",5.0,vem kaj ima to veze z dobro
VVSOOV,1.0,"Toda v ZDA so vendarle ugotovili , da imajo njene bolečine v želodcu otipljiv vzrok : maligni tumor , ki je že tako velik , da ga ni več mogoče operirati .",0.0,0
VVSOS,0.0,0,1.0,druga varianta je ne vem da greste vi kaj jaz
VVSOSOVO,0.0,0,1.0,pa imate pa imajo vsi cajt ker ti to bolj veš meni se sploh ne
VVSOSVVVO,1.0,"Kljub razširjeni tezi , da živimo v civilizaciji podobe , vendarle še vedno živimo v civilizaciji teksta , v kateri so podobe sicer vsenavzoče , a jih večina ljudi ne zna brati , in so prav zato sredstvo moči tistih , ki nadzorujejo njihovo produkcijo in distribucijo .",0.0,0
VVSOV,7.0,"Precej pozneje se je pojavil pri Sandiju Čolniku v njegovem Večernem gostu in opazil sem , da je to ta isti človek iz članka , ki ga že hranim v fasciklu .",3.0,in če je še pred nedavnim veljalo da je pris- pravopis v domeni arhetipske podobe odločnega jezikoslovca ki to skalo temeljito odel- obdelal knjižni jezik po svoji podobi
VVSOVOOV,1.0,"Ker nista hotela razkriti , kateri od njiju mu je zadal smrtni udarec , so ju obsodili na zgolj osem let zapora zaradi okrutnosti do otrok .",0.0,0
VVSOVS,1.0,"zdelo v tistem trenutku nepotrebno , ker je kazalo , da so ljudje na splošno kar zadovoljni z razmerami , katere je zapustila desnica za seboj , se",0.0,0
VVSOVSO,0.0,0,1.0,govorimo o javno veljavnih programih o katerih govori tudi ustavna odločba iz leta dva štirinajst in vam lepo piše drugi odstavek sedeminpetdesetega člena Ustave Zato učencem
VVSOVSVVSV,1.0,"Poudariti je treba , da dokumenti , ki jih v zadnjih dneh pošilja razočarani ( premalo nagrajeni ? ) udeleženec tedanjega početja , skušajo dokazati , da so se varnostni organi brigade Moris ukvarjali z zbiranjem podatkov o tatvinah orožja in vojaške opreme iz slovenskih vojašnic .",0.0,0
VVSOVV,4.0,"Na pomoč mora priskočiti najin doma tolikokrat prebrani opis , ki ga morava z mnogo mimike prevajati v francoščino in nemščino .",0.0,0
VVSOVVOSV,0.0,0,1.0,kaj tako si da bi dala ona kaj noter ne vem ko ima kaj jaz vem
VVSOVVOVVSVVVOVOOVSV,0.0,0,1.0,težava s katero se srečujejo in se tudi v SMC strinjamo da to definitivno je problem ki ga je treba ustrezno nasloviti in ki ga je treba rešiti eee težava pri samostojnih podjetnikih ko pride do bolezni ki traja dlje časa pri podjetnikih ki se že tako ali pa tako eee s težavo prebijajo iz meseca v mesec da si pokrivajo tiste osnovne stroške ki jih imajo pa da seveda še nekaj ostane em je pereč
VVSOVVS,1.0,"Predvsem moramo ugotoviti , da je termin kontekst znotraj same znanosti o jeziku večznačen , tudi ko ga pojmujemo kot sklop konkretnih okoliščin , v katerih se odvija jezikovna dejavnost .",0.0,0
VVSOVVSVVVOV,0.0,0,1.0,morda bi morala biti paleta tistih ki so to funkcijo opravljali v prejšnjem mandatu ampak ker govorimo o reciklirani vladi in tistih ki so bili prej na Ministrstvu za delo družino in socialne zadeve iz vrst SD-ja danes sedijo nekje drugje in upam da to tudi poslušajo
VVSOVVV,1.0,"Sam za ketnco potegneš pa pride paznca pa te začne pedenat , a štekaš .",0.0,0
VVSS,7.0,"Priznala je , da se tudi v kuhinji kdaj pa kdaj zgodi kakšna nesreča : "" Nekateri",4.0,vemo da sodeluje vsaj ena eee tankovska brigada tri brigade pehote to je veliko
VVSSS,1.0,"recimo leta 1789 , je bilo v rajhu 1789 teritorialnih gospostev , med katerimi so bila nekatera pravcate samostojne države , evropske sile , večina pa jih je",1.0,naštel torej poleg Unesca samega eee eee eee je tukaj še eee OECD Svet Evrope eee UN torej Združeni narodi eee in Evropa to so eee Evropska komisija to so nekako glavni
VVSSSSS,1.0,"denimo zapisali , da je v Bretonovi pesmi ženina postava vidra , njena ustnica kokarda , njen jezik hostija , njen hrbet živo srebro , njeno spolovilo gladiola itd.",0.0,0
VVSSSVS,0.0,0,1.0,zdi ne da če je šlo to čez toliko rok in čez tako pomemben resor kot so finance in na koncu vlada da je to da to škandalozno da se naredi napaka
VVSSV,4.0,"Ali je mogoče , da so v našem zavodu , kjer je toliko dela , taki , ki grešijo z brezdeljem ?",3.0,delal sem pol mat- mi- takrat je bila eee matura ne diploma na poklicni šoli ker sem jaz prvo končal
VVSSVO,3.0,"Tudi sicer je moč zlahka ugotoviti , da je v Sredozemlju na sploh z vsakim dnem manj primernih peščenih plaž , na katerih bi morske želve lahko odlagale svoja jajca .",1.0,recimo da se pravi glavna naloga je v bistvu raznašanje pijače od e šanka do e pač točke kjer ljudje pijejo pijačo
VVSSVOV,1.0,"Toda rekla bi , da je tisto delo , za katero je Jimmy rekel , da je ' prepozno , da bi ga odpovedali ' , v središču vse te zadeve o denarju in plačilu .",0.0,0
VVSSVVSOVV,0.0,0,1.0,začne ponavljati isti vzorec da se vse zakompliciral in pol more Michael biti tisti brainiac ki pol vse nekako reši in ne vem pač ni ni več tako zanimivo potem vsaj meni no
VVSSVVSVVO,0.0,0,1.0,tako da tukaj v bistvu za tetanus vemo da je pol otrok eee e se individualna zaščita vzpostavi medtem ko za določene bolezni pa e moramo kot so že moji predhodniki povedali imeti neko eem e kolektivno zaščito
VVSSVVVO,0.0,0,1.0,druga stvar ke se pa moramo zavedati je pa tudi to da določeni otroci res ne smejo eee e dobiti eee se pravi cepivo zaradi tega ker so e alergični ker
VVSV,27.0,"govorimo o ponavljajoči se depresivni motnji , ali pa poteka kot bipolarna motnja , pri kateri se obdobja depresije izmenjavajo z obdobji pretirane veselosti .",25.0,jo pa ej sploh ne vem a so se pogledal oni mislim na teh slikah ker
VVSVO,16.0,"pomeni , da morajo pred polnopravnim članstvom Slovenije osebni dohodki njenih državljanov dosegati vsaj 50 ali 60 odstotkov povprečnega evropskega dohodka .",7.0,glejte zdaj ne vem koliko jih v- jih je bilo takrat prisotnih na tem eee krpanju ampak skušamo vse zadevo
VVSVOO,0.0,0,1.0,in moramo se zavedati da eee bolj bolniki ves čas spremljajo svojo bolezen eee in čim bolj eem je o njej ozaveščen več vprašanj
VVSVOOS,1.0,"Moram pa reči , da čebele zelo dobro prenašajo nizke temperature in da jim je bolj potreben svež dotok zraka kot pa pretirana toplota .",0.0,0
VVSVOOV,2.0,"dodal , da gre pri mizah za potencialne potrebe približno 15 kirurških strok in strokovni svet ni pridobil mnenj posameznih kirurških strok niti o številu niti o tipu miz , ki bi jih potrebovale .",0.0,0
VVSVOS,0.0,0,1.0,potegnil recimo kar se tiče kina ali pa izbora kakšnih filmov je ati
VVSVOSO,0.0,0,1.0,a no daj veš kdo bo šel na dvoboj kaj ti meni zdaj
VVSVOSV,0.0,0,1.0,oči v oči tako kot je recimo komunicirala eee novozelandska premierka Jacinda Ardern ki se javljala iz svojega bivališča ljudem po državi po Zoomu tako kot mi komuniciramo danes v neki razvlečeni trenirki
VVSVOSVV,1.0,"Dodal je , da » mora kdo dati zgled , saj Unija ne more napredovati s tempom najpočasnejše članice « .",0.0,0
VVSVOV,6.0,"izračunal , da je zaradi poškodb na delu v Sloveniji toliko škode , da bi lahko na leto zgradili 150 kilometrov avtocest ) povečalo za 85 odstotkov .",2.0,eee v v glavnem hočem reči da to ni čas za špetir in p- eee medsebojno prepiranje ampak eee da je treba žogo umiriti
VVSVOVO,0.0,0,1.0,pa [name:personal] prosim povej zdaj kam kaj se je zgodilo pol naprej od od tega ko sem ti dala tekst do tu
VVSVOVOOV,1.0,"Menila sem , da so hoteli Hrvati v imenu Bošnjakov , ki so takrat zaradi srbskega osvajanja izgubljali ozemlje , prevesiti ameriško javno mnenje na bosansko stran tako , da so vse Srbe označevali za posiljevalce .",0.0,0
VVSVOVOOVVVO,0.0,0,1.0,upam trditi ali pa redke so tiste svetle izjeme ki se v zadostni meri zavedajo pomena varnosti in zdravja na delovnem mestu zagotavljanja ustreznih pogojev zaposlenim skrbi poleg tistih osnovnih stvari ki jih seveda delavci zaposlenemu morajo nuditi zato da bo dobro delal da mu poleg tega
VVSVOVOS,1.0,"Že v intervjuju za Delo je poleti ' 99 na EP v Istanbulu večkrat ponovil , da se ravna po ruskem pregovoru : Kdor se naokrog hvali , kaj bo naredil , mu načrti prej ali slej",0.0,0
VVSVOVOV,0.0,0,1.0,se pa zgodi kdaj da eee recimo starši imajo možnost če dobijo negativno odločbo da se pritožijo e
VVSVOVSOS,1.0,"Ne moremo vedeti , koliko je Cankar v Maksu videl sebe , vendar ni dvoma , da mu je bil mladeničev beg pred spolno ljubeznijo zoprn .",0.0,0
